record_id,employee_id,employee_name,department,position,basic_salary,allowance,overtime_hours,overtime_pay,gross_pay,tax,sss,philhealth,net_pay,status,hire_date,pay_date
516,EMP-1516,Employee 516,Engineering,Junior Developer,36681,2000,11,3152.27,41833.27,5019.99,1125.0,1045.83,34642.45,on_leave,2018-06-30,2024-01-31
517,EMP-1517,Employee 517,Marketing,Marketing Manager,53823,2000,9,3784.43,59607.43,7152.89,1125.0,1490.19,49839.35,active,2019-10-25,2024-01-31
518,EMP-1518,Employee 518,Engineering,Senior Developer,68435,2000,13,6950.43,77385.43,9286.25,1125.0,1934.64,65039.54,active,2020-05-07,2024-01-31
519,EMP-1519,Employee 519,HR,Recruiter,31293,3000,31,7578.77,41871.77,5024.61,1125.0,1046.79,34675.37,resigned,2019-05-15,2024-01-31
520,EMP-1520,Employee 520,Sales,Account Executive,44766,7500,19,6644.95,58910.95,7069.31,1125.0,1472.77,49243.87,active,2018-01-10,2024-01-31
521,EMP-1521,Employee 521,Sales,Sales Manager,54777,3000,21,8986.85,66763.85,8011.66,1125.0,1669.1,55958.09,resigned,2019-08-24,2024-01-31
522,EMP-1522,Employee 522,Engineering,Tech Lead,94779,7500,31,22954.29,125233.29,15027.99,1125.0,3130.83,105949.47,active,2022-01-18,2024-01-31
523,EMP-1523,Employee 523,Sales,Sales Manager,50636,5000,22,8703.06,64339.06,7720.69,1125.0,1608.48,53884.89,on_leave,2022-08-23,2024-01-31
524,EMP-1524,Employee 524,Operations,Operations Manager,55159,3000,29,12496.96,70655.96,8478.72,1125.0,1766.4,59285.84,active,2019-03-30,2024-01-31
525,EMP-1525,Employee 525,HR,Recruiter,31176,5000,22,5358.38,41534.38,4984.13,1125.0,1038.36,34386.89,active,2023-01-22,2024-01-31
526,EMP-1526,Employee 526,HR,HR Associate,22893,7500,16,2861.62,33254.62,3990.55,1125.0,831.37,27307.7,active,2018-05-03,2024-01-31
527,EMP-1527,Employee 527,HR,Recruiter,27017,3000,9,1899.63,31916.63,3830.0,1125.0,797.92,26163.71,on_leave,2020-04-28,2024-01-31
528,EMP-1528,Employee 528,Operations,Logistics Officer,35179,2000,31,8519.91,45698.91,5483.87,1125.0,1142.47,37947.57,active,2018-11-19,2024-01-31
529,EMP-1529,Employee 529,Finance,Accountant,39082,5000,22,6717.22,50799.22,6095.91,1125.0,1269.98,42308.33,on_leave,2018-01-26,2024-01-31
530,EMP-1530,Employee 530,Engineering,Tech Lead,95138,3000,34,25271.03,123409.03,14809.08,1125.0,3085.23,104389.72,active,2021-06-15,2024-01-31
531,EMP-1531,Employee 531,Engineering,Tech Lead,92269,2000,17,12254.48,106523.48,12782.82,1125.0,2663.09,89952.57,on_leave,2021-11-07,2024-01-31
532,EMP-1532,Employee 532,Operations,Operations Analyst,32984,5000,28,7215.25,45199.25,5423.91,1125.0,1129.98,37520.36,active,2023-04-09,2024-01-31
533,EMP-1533,Employee 533,HR,HR Manager,52371,2000,36,14729.34,69100.34,8292.04,1125.0,1727.51,57955.79,resigned,2018-12-15,2024-01-31
534,EMP-1534,Employee 534,Sales,Account Executive,41231,2000,34,10951.98,54182.98,6501.96,1125.0,1354.57,45201.45,active,2023-01-06,2024-01-31
535,EMP-1535,Employee 535,Operations,Logistics Officer,36183,3000,15,4240.2,43423.2,5210.78,1125.0,1085.58,36001.84,active,2020-05-23,2024-01-31
536,EMP-1536,Employee 536,Marketing,Marketing Associate,26009,5000,36,7315.03,38324.03,4598.88,1125.0,958.1,31642.05,active,2022-02-21,2024-01-31
537,EMP-1537,Employee 537,Finance,Finance Manager,62846,3000,28,13747.56,79593.56,9551.23,1125.0,1989.84,66927.49,on_leave,2019-08-15,2024-01-31
538,EMP-1538,Employee 538,Finance,Accountant,38191,7500,1,298.37,45989.37,5518.72,1125.0,1149.73,38195.92,resigned,2023-06-14,2024-01-31
539,EMP-1539,Employee 539,Operations,Logistics Officer,35983,5000,26,7309.05,48292.05,5795.05,1125.0,1207.3,40164.7,active,2020-09-25,2024-01-31
540,EMP-1540,Employee 540,Marketing,Brand Strategist,46857,7500,13,4758.91,59115.91,7093.91,1125.0,1477.9,49419.1,active,2021-01-19,2024-01-31
541,EMP-1541,Employee 541,Sales,Account Executive,43645,5000,18,6137.58,54782.58,6573.91,1125.0,1369.56,45714.11,active,2020-01-03,2024-01-31
542,EMP-1542,Employee 542,Marketing,Marketing Associate,28103,5000,18,3951.98,37054.98,4446.6,1125.0,926.37,30557.01,resigned,2019-11-23,2024-01-31
543,EMP-1543,Employee 543,HR,Recruiter,29750,3000,31,7205.08,39955.08,4794.61,1125.0,998.88,33036.59,active,2019-06-21,2024-01-31
544,EMP-1544,Employee 544,Operations,Operations Analyst,30907,2000,13,3138.99,36045.99,4325.52,1125.0,901.15,29694.32,active,2019-11-24,2024-01-31
545,EMP-1545,Employee 545,Marketing,Marketing Manager,54549,3000,12,5113.97,62662.97,7519.56,1125.0,1566.57,52451.84,on_leave,2018-02-12,2024-01-31
546,EMP-1546,Employee 546,Sales,Account Executive,39364,7500,19,5843.09,52707.09,6324.85,1125.0,1317.68,43939.56,resigned,2020-12-10,2024-01-31
547,EMP-1547,Employee 547,Finance,Finance Manager,67979,7500,10,5310.86,80789.86,9694.78,1125.0,2019.75,67950.33,on_leave,2018-04-12,2024-01-31
548,EMP-1548,Employee 548,Sales,Sales Associate,29001,7500,26,5890.83,42391.83,5087.02,1125.0,1059.8,35120.01,active,2018-05-16,2024-01-31
549,EMP-1549,Employee 549,Marketing,Brand Strategist,43910,2000,6,2058.28,47968.28,5756.19,1125.0,1199.21,39887.88,resigned,2020-08-25,2024-01-31
550,EMP-1550,Employee 550,Marketing,Brand Strategist,46249,7500,31,11200.93,64949.93,7793.99,1125.0,1623.75,54407.19,active,2020-12-27,2024-01-31
551,EMP-1551,Employee 551,HR,HR Associate,27445,2000,29,6218.01,35663.01,4279.56,1125.0,891.58,29366.87,active,2022-08-02,2024-01-31
552,EMP-1552,Employee 552,Sales,Sales Associate,29766,5000,17,3953.3,38719.3,4646.32,1125.0,967.98,31980.0,active,2020-12-15,2024-01-31
553,EMP-1553,Employee 553,Engineering,Junior Developer,37094,2000,20,5795.94,44889.94,5386.79,1125.0,1122.25,37255.9,active,2021-08-26,2024-01-31
554,EMP-1554,Employee 554,Engineering,Tech Lead,93663,7500,36,26342.72,127505.72,15300.69,1125.0,3187.64,107892.39,active,2019-12-17,2024-01-31
555,EMP-1555,Employee 555,HR,HR Manager,48169,3000,37,13923.85,65092.85,7811.14,1125.0,1627.32,54529.39,active,2021-02-11,2024-01-31
556,EMP-1556,Employee 556,Finance,Financial Analyst,38766,5000,40,12114.38,55880.38,6705.65,1125.0,1397.01,46652.72,on_leave,2020-04-16,2024-01-31
557,EMP-1557,Employee 557,HR,HR Associate,27506,3000,0,0.0,30506.0,3660.72,1125.0,762.65,24957.63,resigned,2020-02-01,2024-01-31
558,EMP-1558,Employee 558,Sales,Account Executive,39094,7500,16,4886.75,51480.75,6177.69,1125.0,1287.02,42891.04,active,2018-09-26,2024-01-31
559,EMP-1559,Employee 559,Operations,Operations Analyst,34199,3000,15,4007.7,41206.7,4944.8,1125.0,1030.17,34106.73,active,2022-07-20,2024-01-31
560,EMP-1560,Employee 560,Finance,Financial Analyst,37182,5000,26,7552.59,49734.59,5968.15,1125.0,1243.36,41398.08,on_leave,2021-09-20,2024-01-31
561,EMP-1561,Employee 561,HR,Recruiter,31712,2000,4,991.0,34703.0,4164.36,1125.0,867.58,28546.06,active,2022-12-15,2024-01-31
562,EMP-1562,Employee 562,Operations,Operations Analyst,32038,3000,35,8760.39,43798.39,5255.81,1125.0,1094.96,36322.62,resigned,2022-01-19,2024-01-31
563,EMP-1563,Employee 563,Marketing,Brand Strategist,45295,5000,11,3892.54,54187.54,6502.5,1125.0,1354.69,45205.35,on_leave,2020-04-22,2024-01-31
564,EMP-1564,Employee 564,Finance,Financial Analyst,41540,2000,34,11034.06,54574.06,6548.89,1125.0,1364.35,45535.82,active,2022-09-20,2024-01-31
565,EMP-1565,Employee 565,Operations,Operations Analyst,31421,3000,32,7855.25,42276.25,5073.15,1125.0,1056.91,35021.19,resigned,2018-10-18,2024-01-31
566,EMP-1566,Employee 566,Marketing,Marketing Associate,30009,2000,1,234.45,32243.45,3869.21,1125.0,806.09,26443.15,resigned,2021-10-05,2024-01-31
567,EMP-1567,Employee 567,Operations,Operations Manager,58656,7500,37,16955.25,83111.25,9973.35,1125.0,2077.78,69935.12,on_leave,2022-09-01,2024-01-31
568,EMP-1568,Employee 568,HR,HR Associate,22653,5000,6,1061.86,28714.86,3445.78,1125.0,717.87,23426.21,resigned,2019-05-05,2024-01-31
569,EMP-1569,Employee 569,Engineering,Tech Lead,94216,7500,39,28706.44,130422.44,15650.69,1125.0,3260.56,110386.19,active,2023-05-18,2024-01-31
570,EMP-1570,Employee 570,Finance,Finance Manager,67913,5000,8,4244.56,77157.56,9258.91,1125.0,1928.94,64844.71,resigned,2020-01-19,2024-01-31
571,EMP-1571,Employee 571,Sales,Account Executive,44102,5000,16,5512.75,54614.75,6553.77,1125.0,1365.37,45570.61,active,2019-01-05,2024-01-31
572,EMP-1572,Employee 572,Engineering,Tech Lead,95031,5000,26,19303.17,119334.17,14320.1,1125.0,2983.35,100905.72,active,2023-03-14,2024-01-31
573,EMP-1573,Employee 573,Operations,Operations Manager,59478,5000,16,7434.75,71912.75,8629.53,1125.0,1797.82,60360.4,active,2019-08-23,2024-01-31
574,EMP-1574,Employee 574,Engineering,Junior Developer,35522,3000,13,3607.7,42129.7,5055.56,1125.0,1053.24,34895.9,active,2021-11-16,2024-01-31
575,EMP-1575,Employee 575,Marketing,Brand Strategist,47173,7500,37,13635.95,68308.95,8197.07,1125.0,1707.72,57279.16,resigned,2022-08-03,2024-01-31
576,EMP-1576,Employee 576,Finance,Accountant,36558,5000,37,10567.55,52125.55,6255.07,1125.0,1303.14,43442.34,active,2018-01-08,2024-01-31
577,EMP-1577,Employee 577,HR,HR Associate,27823,7500,3,652.1,35975.1,4317.01,1125.0,899.38,29633.71,active,2023-04-14,2024-01-31
578,EMP-1578,Employee 578,Operations,Logistics Officer,35809,3000,17,4755.88,43564.88,5227.79,1125.0,1089.12,36122.97,resigned,2019-05-23,2024-01-31
579,EMP-1579,Employee 579,Marketing,Brand Strategist,47829,7500,5,1868.32,57197.32,6863.68,1125.0,1429.93,47778.71,active,2021-01-24,2024-01-31
580,EMP-1580,Employee 580,Engineering,Junior Developer,33222,2000,28,7267.31,42489.31,5098.72,1125.0,1062.23,35203.36,active,2021-03-21,2024-01-31
581,EMP-1581,Employee 581,Sales,Sales Associate,29382,5000,38,8722.78,43104.78,5172.57,1125.0,1077.62,35729.59,resigned,2018-09-07,2024-01-31
582,EMP-1582,Employee 582,Finance,Financial Analyst,42222,5000,23,7586.77,54808.77,6577.05,1125.0,1370.22,45736.5,active,2023-01-25,2024-01-31
583,EMP-1583,Employee 583,Marketing,Marketing Associate,27442,2000,12,2572.69,32014.69,3841.76,1125.0,800.37,26247.56,active,2019-03-18,2024-01-31
584,EMP-1584,Employee 584,Operations,Operations Analyst,34278,5000,32,8569.5,47847.5,5741.7,1125.0,1196.19,39784.61,active,2022-06-29,2024-01-31
585,EMP-1585,Employee 585,HR,HR Associate,24126,5000,38,7162.41,36288.41,4354.61,1125.0,907.21,29901.59,active,2019-04-22,2024-01-31
586,EMP-1586,Employee 586,HR,HR Associate,23154,3000,30,5426.72,31580.72,3789.69,1125.0,789.52,25876.51,active,2019-02-25,2024-01-31
587,EMP-1587,Employee 587,Engineering,Junior Developer,35841,7500,11,3080.09,46421.09,5570.53,1125.0,1160.53,38565.03,active,2022-12-08,2024-01-31
588,EMP-1588,Employee 588,Operations,Logistics Officer,36232,5000,20,5661.25,46893.25,5627.19,1125.0,1172.33,38968.73,active,2019-11-02,2024-01-31
589,EMP-1589,Employee 589,HR,Recruiter,28198,7500,28,6168.31,41866.31,5023.96,1125.0,1046.66,34670.69,active,2021-05-28,2024-01-31
590,EMP-1590,Employee 590,Engineering,Senior Developer,68975,7500,34,18321.48,94796.48,11375.58,1125.0,2369.91,79925.99,active,2019-12-13,2024-01-31
591,EMP-1591,Employee 591,Marketing,Brand Strategist,45749,5000,37,13224.32,63973.32,7676.8,1125.0,1599.33,53572.19,on_leave,2018-01-31,2024-01-31
592,EMP-1592,Employee 592,Finance,Financial Analyst,39171,5000,10,3060.23,47231.23,5667.75,1125.0,1180.78,39257.7,active,2022-12-04,2024-01-31
593,EMP-1593,Employee 593,Operations,Operations Analyst,29364,2000,5,1147.03,32511.03,3901.32,1125.0,812.78,26671.93,resigned,2019-04-20,2024-01-31
594,EMP-1594,Employee 594,Engineering,Senior Developer,67962,5000,25,13273.83,86235.83,10348.3,1125.0,2155.9,72606.63,resigned,2021-10-07,2024-01-31
595,EMP-1595,Employee 595,Finance,Accountant,35073,5000,14,3836.11,43909.11,5269.09,1125.0,1097.73,36417.29,resigned,2018-08-17,2024-01-31
596,EMP-1596,Employee 596,Finance,Finance Manager,62583,2000,22,10756.45,75339.45,9040.73,1125.0,1883.49,63290.23,active,2022-11-27,2024-01-31
597,EMP-1597,Employee 597,Marketing,Marketing Manager,54153,2000,8,3384.56,59537.56,7144.51,1125.0,1488.44,49779.61,active,2020-09-08,2024-01-31
598,EMP-1598,Employee 598,Marketing,Marketing Associate,30688,2000,19,4555.25,37243.25,4469.19,1125.0,931.08,30717.98,active,2022-05-03,2024-01-31
599,EMP-1599,Employee 599,Finance,Finance Manager,63235,7500,11,5434.26,76169.26,9140.31,1125.0,1904.23,63999.72,active,2021-11-03,2024-01-31
600,EMP-1600,Employee 600,HR,Recruiter,32135,7500,2,502.11,40137.11,4816.45,1125.0,1003.43,33192.23,active,2021-05-23,2024-01-31
601,EMP-1601,Employee 601,HR,HR Manager,49628,3000,4,1550.88,54178.88,6501.47,1125.0,1354.47,45197.94,active,2021-04-05,2024-01-31
602,EMP-1602,Employee 602,Finance,Financial Analyst,37115,2000,18,5219.3,44334.3,5320.12,1125.0,1108.36,36780.82,active,2023-04-13,2024-01-31
603,EMP-1603,Employee 603,Marketing,Brand Strategist,46105,3000,32,11526.25,60631.25,7275.75,1125.0,1515.78,50714.72,resigned,2021-12-25,2024-01-31
604,EMP-1604,Employee 604,Marketing,Brand Strategist,42806,7500,35,11704.77,62010.77,7441.29,1125.0,1550.27,51894.21,active,2019-12-12,2024-01-31
605,EMP-1605,Employee 605,Operations,Operations Manager,56771,7500,14,6209.33,70480.33,8457.64,1125.0,1762.01,59135.68,resigned,2022-06-30,2024-01-31
606,EMP-1606,Employee 606,Engineering,Senior Developer,70667,3000,19,10489.63,84156.63,10098.8,1125.0,2103.92,70828.91,active,2021-07-23,2024-01-31
607,EMP-1607,Employee 607,Marketing,Brand Strategist,42940,3000,30,10064.06,56004.06,6720.49,1125.0,1400.1,46758.47,resigned,2023-02-13,2024-01-31
608,EMP-1608,Employee 608,Marketing,Brand Strategist,42306,7500,27,8923.92,58729.92,7047.59,1125.0,1468.25,49089.08,resigned,2019-08-26,2024-01-31
609,EMP-1609,Employee 609,HR,HR Associate,27664,7500,20,4322.5,39486.5,4738.38,1125.0,987.16,32635.96,active,2020-07-19,2024-01-31
610,EMP-1610,Employee 610,Marketing,Marketing Associate,29072,5000,40,9085.0,43157.0,5178.84,1125.0,1078.92,35774.24,active,2020-05-03,2024-01-31
611,EMP-1611,Employee 611,HR,HR Associate,26260,3000,6,1230.94,30490.94,3658.91,1125.0,762.27,24944.76,active,2019-07-02,2024-01-31
612,EMP-1612,Employee 612,Engineering,Junior Developer,37158,5000,7,2032.08,44190.08,5302.81,1125.0,1104.75,36657.52,on_leave,2023-03-08,2024-01-31
613,EMP-1613,Employee 613,Marketing,Marketing Associate,28432,7500,17,3776.12,39708.12,4764.97,1125.0,992.7,32825.45,on_leave,2020-10-21,2024-01-31
614,EMP-1614,Employee 614,Marketing,Marketing Manager,55657,3000,23,10000.87,68657.87,8238.94,1125.0,1716.45,57577.48,active,2021-02-15,2024-01-31
615,EMP-1615,Employee 615,Engineering,Tech Lead,95373,5000,8,5960.81,106333.81,12760.06,1125.0,2658.35,89790.4,resigned,2020-03-19,2024-01-31
616,EMP-1616,Employee 616,HR,HR Manager,48627,7500,31,11776.85,67903.85,8148.46,1125.0,1697.6,56932.79,active,2020-03-23,2024-01-31
617,EMP-1617,Employee 617,Engineering,Junior Developer,35245,7500,10,2753.52,45498.52,5459.82,1125.0,1137.46,37776.24,active,2018-05-25,2024-01-31
618,EMP-1618,Employee 618,HR,Recruiter,32257,7500,29,7308.23,47065.23,5647.83,1125.0,1176.63,39115.77,active,2022-05-01,2024-01-31
619,EMP-1619,Employee 619,Sales,Sales Associate,27525,3000,4,860.16,31385.16,3766.22,1125.0,784.63,25709.31,on_leave,2023-06-24,2024-01-31
620,EMP-1620,Employee 620,Engineering,Junior Developer,32899,2000,29,7453.68,42352.68,5082.32,1125.0,1058.82,35086.54,resigned,2018-02-11,2024-01-31
621,EMP-1621,Employee 621,Finance,Finance Manager,63405,2000,2,990.7,66395.7,7967.48,1125.0,1659.89,55643.33,active,2019-06-20,2024-01-31
622,EMP-1622,Employee 622,Finance,Accountant,37246,2000,32,9311.5,48557.5,5826.9,1125.0,1213.94,40391.66,active,2020-05-17,2024-01-31
623,EMP-1623,Employee 623,Operations,Logistics Officer,34640,2000,13,3518.12,40158.12,4818.97,1125.0,1003.95,33210.2,resigned,2019-02-25,2024-01-31
624,EMP-1624,Employee 624,HR,Recruiter,31811,5000,1,248.52,37059.52,4447.14,1125.0,926.49,30560.89,active,2023-03-07,2024-01-31
625,EMP-1625,Employee 625,HR,HR Manager,48974,5000,19,7269.58,61243.58,7349.23,1125.0,1531.09,51238.26,active,2020-04-28,2024-01-31
626,EMP-1626,Employee 626,Operations,Operations Manager,59566,7500,23,10703.27,77769.27,9332.31,1125.0,1944.23,65367.73,active,2020-02-10,2024-01-31
627,EMP-1627,Employee 627,Engineering,Tech Lead,96843,3000,28,21184.41,121027.41,14523.29,1125.0,3025.69,102353.43,active,2019-12-22,2024-01-31
628,EMP-1628,Employee 628,Marketing,Marketing Manager,56391,2000,14,6167.77,64558.77,7747.05,1125.0,1613.97,54072.75,on_leave,2019-01-31,2024-01-31
629,EMP-1629,Employee 629,Marketing,Marketing Associate,28257,5000,33,7285.01,40542.01,4865.04,1125.0,1013.55,33538.42,resigned,2020-11-16,2024-01-31
630,EMP-1630,Employee 630,Marketing,Brand Strategist,44646,5000,7,2441.58,52087.58,6250.51,1125.0,1302.19,43409.88,resigned,2023-03-03,2024-01-31
631,EMP-1631,Employee 631,Engineering,Tech Lead,95978,3000,9,6748.45,105726.45,12687.17,1125.0,2643.16,89271.12,active,2022-12-17,2024-01-31
632,EMP-1632,Employee 632,Marketing,Brand Strategist,42763,3000,26,8686.23,54449.23,6533.91,1125.0,1361.23,45429.09,active,2018-10-04,2024-01-31
633,EMP-1633,Employee 633,Marketing,Marketing Manager,53846,5000,39,16406.2,75252.2,9030.26,1125.0,1881.31,63215.63,active,2019-04-24,2024-01-31
634,EMP-1634,Employee 634,Operations,Operations Analyst,33167,7500,18,4664.11,45331.11,5439.73,1125.0,1133.28,37633.1,resigned,2021-11-30,2024-01-31
635,EMP-1635,Employee 635,Finance,Finance Manager,65115,5000,6,3052.27,73167.27,8780.07,1125.0,1829.18,61433.02,on_leave,2019-10-15,2024-01-31
636,EMP-1636,Employee 636,Engineering,Junior Developer,32459,2000,5,1267.93,35726.93,4287.23,1125.0,893.17,29421.53,on_leave,2018-02-23,2024-01-31
637,EMP-1637,Employee 637,HR,HR Manager,48163,3000,20,7525.47,58688.47,7042.62,1125.0,1467.21,49053.64,resigned,2020-03-14,2024-01-31
638,EMP-1638,Employee 638,Finance,Financial Analyst,42201,7500,0,0.0,49701.0,5964.12,1125.0,1242.53,41369.35,resigned,2019-03-23,2024-01-31
639,EMP-1639,Employee 639,Marketing,Marketing Associate,27315,2000,35,7468.95,36783.95,4414.07,1125.0,919.6,30325.28,active,2018-09-25,2024-01-31
640,EMP-1640,Employee 640,Finance,Accountant,39937,3000,34,10608.27,53545.27,6425.43,1125.0,1338.63,44656.21,active,2019-06-30,2024-01-31
641,EMP-1641,Employee 641,Operations,Operations Analyst,31163,7500,5,1217.3,39880.3,4785.64,1125.0,997.01,32972.65,resigned,2019-10-22,2024-01-31
642,EMP-1642,Employee 642,Marketing,Brand Strategist,44489,2000,19,6603.84,53092.84,6371.14,1125.0,1327.32,44269.38,resigned,2022-07-09,2024-01-31
643,EMP-1643,Employee 643,Operations,Logistics Officer,36481,5000,9,2565.07,44046.07,5285.53,1125.0,1101.15,36534.39,on_leave,2019-08-20,2024-01-31
644,EMP-1644,Employee 644,HR,HR Associate,22143,2000,39,6746.7,30889.7,3706.76,1125.0,772.24,25285.7,active,2022-02-18,2024-01-31
645,EMP-1645,Employee 645,Finance,Financial Analyst,41411,7500,20,6470.47,55381.47,6645.78,1125.0,1384.54,46226.15,active,2018-03-10,2024-01-31
646,EMP-1646,Employee 646,Marketing,Marketing Associate,28128,5000,3,659.25,33787.25,4054.47,1125.0,844.68,27763.1,on_leave,2018-08-05,2024-01-31
647,EMP-1647,Employee 647,Finance,Finance Manager,63410,2000,25,12384.77,77794.77,9335.37,1125.0,1944.87,65389.53,active,2023-02-27,2024-01-31
648,EMP-1648,Employee 648,Marketing,Marketing Associate,29948,7500,14,3275.56,40723.56,4886.83,1125.0,1018.09,33693.64,active,2020-01-15,2024-01-31
649,EMP-1649,Employee 649,Finance,Financial Analyst,40605,7500,27,8565.12,56670.12,6800.41,1125.0,1416.75,47327.96,active,2019-04-15,2024-01-31
650,EMP-1650,Employee 650,Marketing,Marketing Manager,53130,5000,38,15772.97,73902.97,8868.36,1125.0,1847.57,62062.04,active,2022-12-16,2024-01-31
651,EMP-1651,Employee 651,Sales,Account Executive,44874,5000,31,10867.92,60741.92,7289.03,1125.0,1518.55,50809.34,on_leave,2021-09-26,2024-01-31
652,EMP-1652,Employee 652,HR,Recruiter,28968,2000,28,6336.75,37304.75,4476.57,1125.0,932.62,30770.56,active,2023-04-01,2024-01-31
653,EMP-1653,Employee 653,HR,HR Associate,23609,7500,6,1106.67,32215.67,3865.88,1125.0,805.39,26419.4,on_leave,2022-06-22,2024-01-31
654,EMP-1654,Employee 654,Marketing,Brand Strategist,46669,5000,36,13125.66,64794.66,7775.36,1125.0,1619.87,54274.43,active,2019-04-15,2024-01-31
655,EMP-1655,Employee 655,HR,Recruiter,27474,5000,16,3434.25,35908.25,4308.99,1125.0,897.71,29576.55,resigned,2021-12-01,2024-01-31
656,EMP-1656,Employee 656,Engineering,Junior Developer,37373,5000,11,3211.74,45584.74,5470.17,1125.0,1139.62,37849.95,resigned,2018-01-25,2024-01-31
657,EMP-1657,Employee 657,HR,HR Associate,25598,5000,24,4799.62,35397.62,4247.71,1125.0,884.94,29139.97,resigned,2019-03-08,2024-01-31
658,EMP-1658,Employee 658,Finance,Accountant,35504,7500,13,3605.88,46609.88,5593.19,1125.0,1165.25,38726.44,active,2023-05-01,2024-01-31
659,EMP-1659,Employee 659,Operations,Operations Analyst,29943,7500,20,4678.59,42121.59,5054.59,1125.0,1053.04,34888.96,active,2018-05-19,2024-01-31
660,EMP-1660,Employee 660,Sales,Account Executive,43985,3000,28,9621.72,56606.72,6792.81,1125.0,1415.17,47273.74,active,2022-10-06,2024-01-31
661,EMP-1661,Employee 661,Finance,Accountant,38775,2000,21,6361.52,47136.52,5656.38,1125.0,1178.41,39176.73,active,2019-12-25,2024-01-31
662,EMP-1662,Employee 662,Marketing,Marketing Associate,26940,5000,29,6103.59,38043.59,4565.23,1125.0,951.09,31402.27,active,2021-08-22,2024-01-31
663,EMP-1663,Employee 663,Operations,Logistics Officer,34971,2000,12,3278.53,40249.53,4829.94,1125.0,1006.24,33288.35,active,2020-11-30,2024-01-31
664,EMP-1664,Employee 664,Operations,Operations Analyst,33852,5000,35,9256.41,48108.41,5773.01,1125.0,1202.71,40007.69,active,2021-07-17,2024-01-31
665,EMP-1665,Employee 665,Sales,Sales Associate,28943,5000,20,4522.34,38465.34,4615.84,1125.0,961.63,31762.87,active,2018-01-31,2024-01-31
666,EMP-1666,Employee 666,Engineering,Tech Lead,93207,7500,8,5825.44,106532.44,12783.89,1125.0,2663.31,89960.24,on_leave,2019-05-18,2024-01-31
667,EMP-1667,Employee 667,Engineering,Junior Developer,34526,3000,36,9710.44,47236.44,5668.37,1125.0,1180.91,39262.16,active,2020-01-27,2024-01-31
668,EMP-1668,Employee 668,HR,Recruiter,29899,7500,20,4671.72,42070.72,5048.49,1125.0,1051.77,34845.46,resigned,2021-08-11,2024-01-31
669,EMP-1669,Employee 669,Finance,Financial Analyst,42155,5000,37,12185.43,59340.43,7120.85,1125.0,1483.51,49611.07,active,2021-05-12,2024-01-31
670,EMP-1670,Employee 670,Marketing,Marketing Manager,52009,3000,12,4875.84,59884.84,7186.18,1125.0,1497.12,50076.54,active,2022-05-13,2024-01-31
671,EMP-1671,Employee 671,HR,HR Manager,51374,7500,26,10435.34,69309.34,8317.12,1125.0,1732.73,58134.49,active,2019-12-29,2024-01-31
672,EMP-1672,Employee 672,HR,HR Manager,51459,5000,29,11658.68,68117.68,8174.12,1125.0,1702.94,57115.62,active,2023-03-06,2024-01-31
673,EMP-1673,Employee 673,Operations,Logistics Officer,34626,2000,18,4869.28,41495.28,4979.43,1125.0,1037.38,34353.47,active,2022-08-11,2024-01-31
674,EMP-1674,Employee 674,Marketing,Marketing Associate,29164,3000,16,3645.5,35809.5,4297.14,1125.0,895.24,29492.12,resigned,2019-07-09,2024-01-31
675,EMP-1675,Employee 675,Engineering,Tech Lead,94811,2000,36,26665.59,123476.59,14817.19,1125.0,3086.91,104447.49,resigned,2021-10-22,2024-01-31
676,EMP-1676,Employee 676,HR,HR Associate,22408,3000,11,1925.69,27333.69,3280.04,1125.0,683.34,22245.31,active,2022-12-03,2024-01-31
677,EMP-1677,Employee 677,Engineering,Senior Developer,67410,5000,37,19485.7,91895.7,11027.48,1125.0,2297.39,77445.83,active,2018-12-16,2024-01-31
678,EMP-1678,Employee 678,Finance,Finance Manager,63530,3000,21,10422.89,76952.89,9234.35,1125.0,1923.82,64669.72,resigned,2020-10-21,2024-01-31
679,EMP-1679,Employee 679,Marketing,Marketing Associate,28172,3000,26,5722.44,36894.44,4427.33,1125.0,922.36,30419.75,resigned,2019-08-02,2024-01-31
680,EMP-1680,Employee 680,HR,HR Manager,49395,3000,17,6560.27,58955.27,7074.63,1125.0,1473.88,49281.76,active,2021-05-28,2024-01-31
681,EMP-1681,Employee 681,Sales,Account Executive,41675,3000,34,11069.92,55744.92,6689.39,1125.0,1393.62,46536.91,resigned,2019-01-30,2024-01-31
682,EMP-1682,Employee 682,Marketing,Marketing Manager,55231,3000,3,1294.48,59525.48,7143.06,1125.0,1488.14,49769.28,resigned,2021-06-02,2024-01-31
683,EMP-1683,Employee 683,Engineering,Tech Lead,93785,3000,14,10257.73,107042.73,12845.13,1125.0,2676.07,90396.53,active,2018-09-21,2024-01-31
684,EMP-1684,Employee 684,Sales,Sales Associate,25633,7500,18,3604.64,36737.64,4408.52,1125.0,918.44,30285.68,active,2023-04-20,2024-01-31
685,EMP-1685,Employee 685,HR,HR Associate,22237,3000,17,2953.35,28190.35,3382.84,1125.0,704.76,22977.75,on_leave,2021-05-22,2024-01-31
686,EMP-1686,Employee 686,HR,Recruiter,27578,5000,27,5817.23,38395.23,4607.43,1125.0,959.88,31702.92,active,2020-07-30,2024-01-31
687,EMP-1687,Employee 687,HR,Recruiter,30117,5000,24,5646.94,40763.94,4891.67,1125.0,1019.1,33728.17,active,2022-08-06,2024-01-31
