emp_id,employee_code,full_name,email,dept_id,position,salary,performance_score,absences,overtime_hrs,status,hire_date
695,EMP-2695,Lisa Torres,lisa.torres@company.com,2,Marketing Associate,28184.75,1.16,4,20,active,2018-03-28
696,EMP-2696,Donna Lim,donna.lim@company.com,2,Marketing Manager,68084.68,4.77,3,12,active,2016-12-16
697,EMP-2697,Lucia Morales,lucia.morales@company.com,1,Tech Lead,97265.63,3.88,11,25,active,2017-07-24
698,EMP-2698,Mark Garcia,mark.garcia@company.com,5,Sales Associate,26949.36,4.95,10,59,active,2017-06-07
699,EMP-2699,Antonio Tan,antonio.tan@company.com,8,Senior Support,37064.02,3.41,5,1,active,2022-06-24
700,EMP-2700,Lisa Villanueva,lisa.villanueva@company.com,4,HR Director,100309.28,2.18,15,64,active,2018-06-08
701,EMP-2701,Donna Lim,donna.lim@company.com,3,CFO,229585.59,2.89,6,16,on_leave,2021-06-13
702,EMP-2702,Sofia Go,sofia.go@company.com,5,Sales Specialist,36796.16,4.09,22,1,active,2017-10-01
703,EMP-2703,Faith Castro,faith.castro@company.com,5,Sales Associate,24023.83,4.2,3,60,resigned,2020-06-11
704,EMP-2704,Jasmine Flores,jasmine.flores@company.com,5,Sales Director,105834.71,3.33,7,61,on_leave,2019-08-21
705,EMP-2705,Kevin dela Cruz,kevin.delacruz@company.com,10,SVP,273690.77,3.86,22,77,active,2018-08-18
706,EMP-2706,Jose Reyes,jose.reyes@company.com,6,Operations Analyst,31344.32,2.64,5,3,active,2017-01-28
707,EMP-2707,Maria Torres,maria.torres@company.com,7,Senior Data Analyst,75003.5,1.82,5,64,active,2020-12-20
708,EMP-2708,Sofia Flores,sofia.flores@company.com,6,Operations Specialist,57643.07,1.31,3,37,on_leave,2021-09-03
709,EMP-2709,Carmen Rivera,carmen.rivera@company.com,4,HR Specialist,34220.77,3.8,18,8,active,2018-11-01
710,EMP-2710,Ana Mendoza,ana.mendoza@company.com,5,Sales Director,108173.28,4.56,16,50,resigned,2022-02-08
711,EMP-2711,Rafael dela Cruz,rafael.delacruz@company.com,6,Operations Specialist,44278.34,2.6,29,73,active,2022-05-14
712,EMP-2712,Kevin Lim,kevin.lim@company.com,3,Finance Manager,106265.87,2.08,7,1,active,2015-10-13
713,EMP-2713,Paolo Garcia,paolo.garcia@company.com,7,Data Analyst,49744.17,2.63,22,35,active,2017-10-09
714,EMP-2714,Rafael Lim,rafael.lim@company.com,6,Operations Manager,80176.53,4.74,24,23,active,2016-03-09
715,EMP-2715,Jose Tan,jose.tan@company.com,9,General Counsel,177958.45,1.55,8,61,active,2016-07-25
716,EMP-2716,Sofia Castro,sofia.castro@company.com,3,CFO,234552.08,3.41,9,80,active,2016-12-21
717,EMP-2717,Carlo Garcia,carlo.garcia@company.com,9,Senior Associate,86761.01,1.4,2,73,active,2022-02-21
718,EMP-2718,Lucia Lim,lucia.lim@company.com,1,Tech Lead,103279.11,4.17,25,61,on_leave,2020-09-08
719,EMP-2719,Juan Lim,juan.lim@company.com,2,Marketing Associate,28942.12,2.26,3,76,active,2020-01-19
720,EMP-2720,Faith Castro,faith.castro@company.com,6,COO,182385.62,4.36,1,65,resigned,2019-09-04
721,EMP-2721,Nina Torres,nina.torres@company.com,10,VP,150186.64,2.26,10,15,active,2020-02-16
722,EMP-2722,Jose Castro,jose.castro@company.com,8,Support Manager,48799.38,3.83,25,53,active,2022-03-27
723,EMP-2723,Sofia Flores,sofia.flores@company.com,10,C-Suite,328933.87,4.67,25,73,active,2022-01-06
724,EMP-2724,Ivan Castro,ivan.castro@company.com,7,Data Science Lead,110866.06,2.71,0,35,active,2021-09-02
725,EMP-2725,Jose Ortiz,jose.ortiz@company.com,4,HR Manager,65191.91,4.84,8,14,active,2016-12-06
726,EMP-2726,Lucia Tan,lucia.tan@company.com,3,Finance Manager,109050.49,2.74,3,50,active,2022-01-24
727,EMP-2727,Sofia Ortiz,sofia.ortiz@company.com,6,Operations Manager,78124.42,1.64,13,27,active,2022-06-27
728,EMP-2728,Edgar Santos,edgar.santos@company.com,9,Legal Associate,57014.33,4.57,4,26,active,2022-05-18
729,EMP-2729,Gelo Reyes,gelo.reyes@company.com,4,HR Associate,29364.14,2.89,24,49,on_leave,2020-04-04
730,EMP-2730,Jose Reyes,jose.reyes@company.com,9,Senior Associate,84292.27,4.92,0,63,on_leave,2017-05-07
731,EMP-2731,Carmen Torres,carmen.torres@company.com,3,Financial Analyst,48720.03,2.39,6,77,active,2015-01-22
732,EMP-2732,Mark Go,mark.go@company.com,2,Marketing Manager,64475.14,1.16,15,26,active,2019-05-24
733,EMP-2733,Sofia Garcia,sofia.garcia@company.com,1,Software Architect,179061.22,2.09,1,32,active,2020-07-09
734,EMP-2734,Edgar Go,edgar.go@company.com,8,Senior Support,29086.61,2.4,25,25,active,2020-04-09
735,EMP-2735,Diego Rivera,diego.rivera@company.com,1,Senior Developer,73006.18,3.89,2,37,active,2022-12-22
736,EMP-2736,Gelo Garcia,gelo.garcia@company.com,10,VP,174468.41,1.52,24,4,active,2020-12-01
737,EMP-2737,Ivan Villanueva,ivan.villanueva@company.com,7,Data Science Lead,150726.25,3.06,3,58,active,2017-09-20
738,EMP-2738,Faith Mendoza,faith.mendoza@company.com,10,SVP,263767.44,1.93,26,10,on_leave,2021-09-12
739,EMP-2739,Rachel Garcia,rachel.garcia@company.com,3,Senior Analyst,57421.15,4.08,10,0,active,2017-04-27
740,EMP-2740,Bianca Rivera,bianca.rivera@company.com,8,Support Associate,20427.68,1.58,1,76,active,2017-12-22
741,EMP-2741,Cedric Reyes,cedric.reyes@company.com,2,Marketing Associate,25529.57,4.06,9,65,active,2022-04-19
742,EMP-2742,Mark Diaz,mark.diaz@company.com,2,Brand Director,118260.34,4.86,6,19,resigned,2018-07-24
743,EMP-2743,Hannah Diaz,hannah.diaz@company.com,8,Senior Support,38365.37,2.19,22,62,resigned,2022-12-14
744,EMP-2744,Jose Aquino,jose.aquino@company.com,6,Operations Specialist,55519.29,1.53,27,75,active,2021-07-25
745,EMP-2745,Elena dela Cruz,elena.delacruz@company.com,1,Senior Developer,66170.15,3.52,24,69,active,2020-08-10
746,EMP-2746,Rosa Lim,rosa.lim@company.com,7,Data Science Lead,115319.9,2.72,8,29,resigned,2021-12-31
747,EMP-2747,Andrei Villanueva,andrei.villanueva@company.com,8,Support Manager,47845.61,4.16,8,11,resigned,2017-05-16
748,EMP-2748,Antonio Torres,antonio.torres@company.com,8,Support Director,94206.61,3.78,28,66,active,2018-10-17
749,EMP-2749,Bianca Morales,bianca.morales@company.com,3,Financial Analyst,37456.85,2.65,5,48,active,2018-03-23
750,EMP-2750,Rachel dela Cruz,rachel.delacruz@company.com,5,Sales Manager,79792.44,1.46,28,12,active,2018-09-09
751,EMP-2751,Rosa Lim,rosa.lim@company.com,2,Brand Director,98760.15,3.18,23,8,active,2017-07-29
752,EMP-2752,Nina Santos,nina.santos@company.com,8,Senior Support,34527.1,3.99,29,41,resigned,2020-11-25
753,EMP-2753,Sofia Bautista,sofia.bautista@company.com,8,Support Director,80740.1,1.67,14,14,active,2022-08-15
754,EMP-2754,Lisa Gomez,lisa.gomez@company.com,7,Data Engineer,101903.83,1.86,29,18,active,2023-01-18
755,EMP-2755,Lisa Bautista,lisa.bautista@company.com,4,HR Director,81433.93,4.25,9,8,active,2022-07-30
756,EMP-2756,Rafael Morales,rafael.morales@company.com,7,Data Science Lead,153381.73,2.09,21,8,on_leave,2016-08-20
757,EMP-2757,Nina Villanueva,nina.villanueva@company.com,6,Operations Specialist,46471.85,4.98,4,34,active,2020-05-18
758,EMP-2758,Rosa Aquino,rosa.aquino@company.com,5,Sales Director,103073.37,3.3,17,51,active,2020-11-17
759,EMP-2759,Faith Lim,faith.lim@company.com,3,Financial Analyst,45900.38,1.52,22,74,active,2017-05-10
760,EMP-2760,Elena dela Cruz,elena.delacruz@company.com,8,Support Associate,20294.67,4.15,5,72,active,2015-08-22
761,EMP-2761,Carmen Ortiz,carmen.ortiz@company.com,8,Senior Support,30062.94,2.1,25,16,active,2018-04-19
762,EMP-2762,Lisa Gomez,lisa.gomez@company.com,8,Support Associate,21287.54,2.84,10,57,on_leave,2015-09-23
763,EMP-2763,Jose Ramos,jose.ramos@company.com,4,HR Manager,56485.71,4.69,29,3,active,2021-02-12
764,EMP-2764,Edgar Ramos,edgar.ramos@company.com,6,Operations Manager,64500.55,1.16,13,57,active,2022-12-02
765,EMP-2765,Hannah Flores,hannah.flores@company.com,6,Operations Analyst,29261.56,1.19,7,8,active,2021-04-27
766,EMP-2766,Rachel Garcia,rachel.garcia@company.com,8,Senior Support,38564.77,1.87,27,44,resigned,2020-05-29
767,EMP-2767,Ana Tan,ana.tan@company.com,6,COO,187699.31,3.2,12,46,active,2022-08-13
768,EMP-2768,Kevin dela Cruz,kevin.delacruz@company.com,6,Operations Specialist,44883.84,4.18,6,49,resigned,2017-05-12
769,EMP-2769,Faith Bautista,faith.bautista@company.com,7,Data Science Lead,114476.32,2.51,27,70,active,2022-11-30
770,EMP-2770,Maria Ortiz,maria.ortiz@company.com,6,Operations Specialist,56319.77,4.04,29,11,active,2016-08-28
771,EMP-2771,Nina Villanueva,nina.villanueva@company.com,2,Marketing Manager,79833.29,2.8,5,4,active,2022-12-23
772,EMP-2772,Lucia Tan,lucia.tan@company.com,7,Senior Data Analyst,80964.06,1.21,24,61,resigned,2021-12-26
773,EMP-2773,Rosa Lim,rosa.lim@company.com,4,HR Specialist,47470.74,3.23,11,67,active,2019-10-12
774,EMP-2774,Jasmine Aquino,jasmine.aquino@company.com,10,C-Suite,298985.97,4.54,1,12,active,2016-04-20
775,EMP-2775,Ana Garcia,ana.garcia@company.com,9,Senior Associate,92767.11,4.63,4,52,active,2016-02-17
776,EMP-2776,Mark Villanueva,mark.villanueva@company.com,1,Tech Lead,105620.23,3.7,2,66,on_leave,2016-01-26
777,EMP-2777,Kevin dela Cruz,kevin.delacruz@company.com,1,Tech Lead,113725.82,2.18,1,71,active,2021-10-02
778,EMP-2778,Faith Villanueva,faith.villanueva@company.com,8,Senior Support,41849.25,2.0,26,65,active,2015-09-11
779,EMP-2779,Andrei Garcia,andrei.garcia@company.com,6,Operations Specialist,55460.1,1.05,24,13,active,2019-11-12
780,EMP-2780,Faith Garcia,faith.garcia@company.com,3,Finance Manager,87482.48,4.58,24,50,active,2015-04-15
781,EMP-2781,Ana Santos,ana.santos@company.com,3,CFO,152123.67,2.74,27,24,active,2018-01-02
782,EMP-2782,Carmen Flores,carmen.flores@company.com,1,Tech Lead,126328.91,3.34,0,18,active,2016-04-22
783,EMP-2783,Mark Castro,mark.castro@company.com,9,Legal Associate,54872.84,4.75,28,6,active,2022-02-24
784,EMP-2784,Edgar Garcia,edgar.garcia@company.com,10,C-Suite,350491.02,1.33,2,8,on_leave,2022-01-12
785,EMP-2785,Bianca Torres,bianca.torres@company.com,3,CFO,188194.75,2.57,2,61,active,2021-08-17
786,EMP-2786,Rachel Diaz,rachel.diaz@company.com,8,Senior Support,37893.66,3.5,27,47,on_leave,2021-01-20
787,EMP-2787,Miguel Go,miguel.go@company.com,6,COO,200648.0,4.74,4,18,resigned,2021-05-31
788,EMP-2788,Rachel Aquino,rachel.aquino@company.com,7,Data Analyst,48212.05,1.96,15,28,active,2015-03-08
789,EMP-2789,Bianca dela Cruz,bianca.delacruz@company.com,3,Senior Analyst,67998.51,1.33,15,74,active,2022-12-10
790,EMP-2790,Rafael Castro,rafael.castro@company.com,6,COO,163134.24,1.6,6,14,active,2015-12-24
791,EMP-2791,Andrei Go,andrei.go@company.com,5,Sales Specialist,39868.71,1.76,0,69,on_leave,2022-01-20
792,EMP-2792,Maria dela Cruz,maria.delacruz@company.com,1,Software Architect,141966.02,4.16,27,46,resigned,2020-11-03
793,EMP-2793,Paolo Mendoza,paolo.mendoza@company.com,6,Operations Manager,84933.28,2.36,14,39,active,2020-11-06
794,EMP-2794,Kevin Go,kevin.go@company.com,2,Marketing Specialist,53953.39,1.98,8,60,active,2020-11-23
795,EMP-2795,Elena Go,elena.go@company.com,9,Legal Associate,58113.47,4.94,18,52,active,2022-03-04
796,EMP-2796,Miguel Ortiz,miguel.ortiz@company.com,4,HR Associate,23572.77,3.11,20,33,on_leave,2020-11-13
797,EMP-2797,Diego Villanueva,diego.villanueva@company.com,5,Sales Specialist,51875.0,3.5,24,79,on_leave,2018-10-30
798,EMP-2798,Gelo Ortiz,gelo.ortiz@company.com,1,Junior Developer,40440.52,2.9,8,54,active,2022-08-09
799,EMP-2799,Carmen Gomez,carmen.gomez@company.com,9,Legal Manager,99678.48,2.15,9,19,active,2020-11-15
800,EMP-2800,Miguel Bautista,miguel.bautista@company.com,8,Support Director,77088.28,2.82,17,10,active,2023-03-01
801,EMP-2801,Diego Rivera,diego.rivera@company.com,10,SVP,242300.02,4.46,1,29,active,2022-01-25
802,EMP-2802,Ana Go,ana.go@company.com,7,Data Science Lead,148353.35,3.72,4,5,on_leave,2020-07-28
803,EMP-2803,Ivan Castro,ivan.castro@company.com,2,Brand Director,112699.92,2.15,4,50,resigned,2018-01-30
804,EMP-2804,Diego Ramos,diego.ramos@company.com,9,Legal Associate,62963.32,4.94,11,42,resigned,2019-07-31
805,EMP-2805,Rafael Torres,rafael.torres@company.com,9,Legal Associate,56784.04,2.51,18,71,active,2020-07-06
806,EMP-2806,Elena Mendoza,elena.mendoza@company.com,1,Junior Developer,39709.75,2.4,27,3,active,2018-02-21
807,EMP-2807,Donna Morales,donna.morales@company.com,4,HR Associate,22038.55,3.3,16,71,active,2022-08-19
808,EMP-2808,Gelo Lim,gelo.lim@company.com,2,Marketing Associate,32387.78,1.1,0,14,on_leave,2020-04-25
809,EMP-2809,Hannah Aquino,hannah.aquino@company.com,1,Tech Lead,122249.27,1.68,5,56,on_leave,2015-09-16
810,EMP-2810,Faith Santos,faith.santos@company.com,7,Data Analyst,45993.79,3.96,3,65,active,2018-08-10
811,EMP-2811,Antonio Santos,antonio.santos@company.com,3,Finance Manager,85223.98,2.35,19,67,active,2018-06-18
812,EMP-2812,Jose Reyes,jose.reyes@company.com,10,VP,193286.07,4.04,10,50,active,2022-10-04
813,EMP-2813,Cedric Torres,cedric.torres@company.com,10,C-Suite,281545.77,3.83,18,73,active,2020-11-19
814,EMP-2814,Kevin Mendoza,kevin.mendoza@company.com,6,Operations Analyst,29367.11,3.19,24,75,active,2020-01-30
815,EMP-2815,Rachel Go,rachel.go@company.com,3,Senior Analyst,65462.06,2.06,11,74,active,2016-04-25
816,EMP-2816,Bianca Diaz,bianca.diaz@company.com,10,VP,174453.96,1.72,10,58,resigned,2020-04-02
817,EMP-2817,Sofia Reyes,sofia.reyes@company.com,3,CFO,168166.21,1.92,18,58,active,2015-06-19
818,EMP-2818,Andrei Garcia,andrei.garcia@company.com,2,Marketing Associate,32400.18,1.88,23,11,resigned,2022-09-08
819,EMP-2819,Elena Aquino,elena.aquino@company.com,10,VP,185579.64,3.96,15,32,on_leave,2019-04-26
820,EMP-2820,Hannah Diaz,hannah.diaz@company.com,10,CEO,433035.01,1.77,16,50,resigned,2016-02-29
821,EMP-2821,Rachel Reyes,rachel.reyes@company.com,2,Brand Director,112137.42,2.28,23,3,active,2019-04-22
822,EMP-2822,Kevin Ramos,kevin.ramos@company.com,8,Support Director,70307.59,2.03,2,62,resigned,2021-06-09
823,EMP-2823,Lucia Diaz,lucia.diaz@company.com,6,Operations Analyst,41040.35,3.41,24,17,on_leave,2022-02-14
824,EMP-2824,Hannah Ortiz,hannah.ortiz@company.com,6,Operations Analyst,39684.45,2.07,17,67,resigned,2019-12-04
825,EMP-2825,Miguel Morales,miguel.morales@company.com,7,Data Science Lead,129213.82,1.42,23,1,active,2018-08-05
826,EMP-2826,Cedric Lim,cedric.lim@company.com,6,COO,149837.93,3.35,17,3,active,2016-03-19
827,EMP-2827,Jasmine Flores,jasmine.flores@company.com,7,Data Engineer,98049.02,4.5,13,40,active,2019-12-23
828,EMP-2828,Maria Aquino,maria.aquino@company.com,4,HR Director,95814.13,3.01,17,74,on_leave,2021-03-28
829,EMP-2829,Hannah Go,hannah.go@company.com,1,Tech Lead,93162.92,4.12,5,29,resigned,2021-04-02
830,EMP-2830,Jose Reyes,jose.reyes@company.com,7,Data Science Lead,135019.54,3.45,21,45,resigned,2019-09-28
831,EMP-2831,Lucia Villanueva,lucia.villanueva@company.com,1,Senior Developer,75242.69,2.31,29,69,active,2021-06-21
832,EMP-2832,Faith Torres,faith.torres@company.com,4,HR Specialist,39363.99,4.02,29,25,active,2015-08-28
833,EMP-2833,Rosa Ramos,rosa.ramos@company.com,6,Operations Analyst,32130.21,4.56,13,66,on_leave,2017-04-09
834,EMP-2834,Edgar Rivera,edgar.rivera@company.com,7,Data Analyst,43895.42,2.76,26,54,resigned,2016-11-19
835,EMP-2835,Jasmine Santos,jasmine.santos@company.com,3,Financial Analyst,35531.82,1.65,7,48,on_leave,2015-09-03
836,EMP-2836,Gelo Reyes,gelo.reyes@company.com,1,Tech Lead,114696.32,3.2,24,56,on_leave,2015-05-13
837,EMP-2837,Cedric Garcia,cedric.garcia@company.com,10,C-Suite,307315.57,1.47,8,67,resigned,2015-04-15
838,EMP-2838,Paolo Flores,paolo.flores@company.com,3,Senior Analyst,78470.97,4.01,0,12,on_leave,2015-04-25
839,EMP-2839,Nina Garcia,nina.garcia@company.com,8,Support Associate,22846.16,3.83,17,7,active,2016-01-27
840,EMP-2840,Donna Tan,donna.tan@company.com,5,Sales Director,112667.39,1.59,17,27,active,2018-04-18
841,EMP-2841,Ana Ortiz,ana.ortiz@company.com,10,CEO,395111.66,1.24,21,5,active,2015-07-10
842,EMP-2842,Bianca Mendoza,bianca.mendoza@company.com,3,Financial Analyst,46659.6,1.83,0,30,resigned,2022-08-29
843,EMP-2843,Miguel Bautista,miguel.bautista@company.com,7,Data Science Lead,142827.18,2.79,0,39,active,2020-05-17
844,EMP-2844,Antonio Santos,antonio.santos@company.com,9,Legal Manager,125811.62,2.45,8,62,on_leave,2022-07-27
845,EMP-2845,Elena Rivera,elena.rivera@company.com,2,Brand Director,115971.66,1.44,24,63,on_leave,2021-07-06
846,EMP-2846,Faith Garcia,faith.garcia@company.com,6,Operations Analyst,34291.06,3.82,24,23,active,2020-03-06
847,EMP-2847,Carmen Go,carmen.go@company.com,10,CEO,457686.81,1.18,10,48,resigned,2022-07-02
848,EMP-2848,Carmen Castro,carmen.castro@company.com,5,Sales Manager,67757.63,1.67,5,75,resigned,2022-03-22
849,EMP-2849,Ivan Santos,ivan.santos@company.com,1,Senior Developer,79640.39,1.12,8,20,active,2021-07-07
850,EMP-2850,Ivan Aquino,ivan.aquino@company.com,10,VP,199945.35,4.28,11,80,active,2017-06-21
851,EMP-2851,Kevin Rivera,kevin.rivera@company.com,6,COO,184394.02,2.52,9,68,active,2015-08-13
852,EMP-2852,Rachel Castro,rachel.castro@company.com,6,Operations Analyst,28636.69,1.94,27,63,resigned,2016-02-26
853,EMP-2853,Juan Diaz,juan.diaz@company.com,6,Operations Manager,71457.75,4.23,11,31,active,2021-09-19
854,EMP-2854,Carlo Castro,carlo.castro@company.com,3,Finance Manager,100327.24,3.9,29,24,active,2016-11-30
855,EMP-2855,Andrei Castro,andrei.castro@company.com,8,Support Associate,18295.73,1.3,15,59,resigned,2020-12-06
856,EMP-2856,Nina dela Cruz,nina.delacruz@company.com,4,HR Director,98534.36,3.13,4,32,resigned,2017-12-19
857,EMP-2857,Jasmine Ramos,jasmine.ramos@company.com,7,Data Analyst,51098.12,1.78,14,11,active,2022-11-12
858,EMP-2858,Lucia Torres,lucia.torres@company.com,5,Sales Associate,34409.84,4.3,26,17,on_leave,2015-03-20
859,EMP-2859,Paolo Aquino,paolo.aquino@company.com,9,General Counsel,147772.95,3.82,6,10,active,2018-07-31
860,EMP-2860,Edgar Morales,edgar.morales@company.com,5,Sales Associate,23961.45,2.86,1,28,active,2022-02-15
861,EMP-2861,Gelo Diaz,gelo.diaz@company.com,5,Sales Manager,76577.34,3.39,16,17,active,2022-06-05
862,EMP-2862,Nina Flores,nina.flores@company.com,3,CFO,249461.64,1.67,24,1,resigned,2020-06-08
863,EMP-2863,Rafael Santos,rafael.santos@company.com,5,Sales Associate,23137.23,2.82,29,44,on_leave,2019-08-10
864,EMP-2864,Carmen Bautista,carmen.bautista@company.com,7,Data Analyst,53046.49,1.73,14,26,active,2017-08-17
865,EMP-2865,Ana Aquino,ana.aquino@company.com,5,Sales Associate,28968.24,4.59,11,60,active,2022-07-18
866,EMP-2866,Andrei Reyes,andrei.reyes@company.com,9,General Counsel,170299.82,3.75,28,37,active,2021-04-09
867,EMP-2867,Faith Santos,faith.santos@company.com,10,CEO,422390.72,2.03,3,2,active,2018-01-30
868,EMP-2868,Jose Go,jose.go@company.com,10,CEO,490583.12,3.3,26,36,active,2021-01-25
869,EMP-2869,Ivan Bautista,ivan.bautista@company.com,3,CFO,179793.61,3.87,8,32,active,2023-02-21
870,EMP-2870,Ana Gomez,ana.gomez@company.com,6,Operations Manager,75907.18,1.66,22,76,resigned,2015-06-08
871,EMP-2871,Antonio Castro,antonio.castro@company.com,1,Senior Developer,74874.01,1.04,22,65,active,2017-09-10
872,EMP-2872,Gelo Reyes,gelo.reyes@company.com,2,Brand Director,95709.56,2.97,5,49,resigned,2022-01-19
873,EMP-2873,Lisa Morales,lisa.morales@company.com,6,COO,199148.77,1.34,21,62,active,2020-03-03
874,EMP-2874,Lucia Go,lucia.go@company.com,10,SVP,233920.93,4.15,9,65,active,2023-02-23
875,EMP-2875,Diego dela Cruz,diego.delacruz@company.com,4,HR Director,81779.64,3.23,14,3,resigned,2016-07-06
876,EMP-2876,Rafael Villanueva,rafael.villanueva@company.com,6,Operations Analyst,36270.11,1.45,9,2,resigned,2022-02-11
877,EMP-2877,Sofia Diaz,sofia.diaz@company.com,8,Senior Support,38696.68,1.03,28,28,active,2021-10-01
878,EMP-2878,Diego Ramos,diego.ramos@company.com,7,Senior Data Analyst,80737.56,4.19,17,26,active,2020-09-15
879,EMP-2879,Lisa Bautista,lisa.bautista@company.com,10,VP,159190.89,1.4,18,44,on_leave,2018-10-29
880,EMP-2880,Donna Villanueva,donna.villanueva@company.com,5,Sales Manager,78490.24,3.16,9,4,active,2022-10-17
881,EMP-2881,Antonio Tan,antonio.tan@company.com,1,Tech Lead,126382.53,4.9,27,66,active,2016-11-04
882,EMP-2882,Ana Diaz,ana.diaz@company.com,1,Senior Developer,71016.91,1.95,11,69,resigned,2018-03-03
883,EMP-2883,Jasmine Go,jasmine.go@company.com,7,Senior Data Analyst,68887.5,2.49,16,32,resigned,2015-04-07
884,EMP-2884,Carlo Bautista,carlo.bautista@company.com,2,Brand Director,109127.58,4.19,8,53,active,2017-06-25
885,EMP-2885,Elena Go,elena.go@company.com,4,HR Specialist,48205.74,2.39,4,5,active,2020-03-06
886,EMP-2886,Sofia Ortiz,sofia.ortiz@company.com,4,HR Specialist,43420.4,3.38,6,80,active,2018-05-25
887,EMP-2887,Rosa Santos,rosa.santos@company.com,4,HR Director,87868.36,4.82,7,21,active,2018-04-09
888,EMP-2888,Jose Lim,jose.lim@company.com,2,Brand Director,111264.98,2.89,20,25,resigned,2019-03-15
889,EMP-2889,Jose Ramos,jose.ramos@company.com,7,Data Analyst,36798.23,3.83,18,63,on_leave,2017-12-25
890,EMP-2890,Ana Mendoza,ana.mendoza@company.com,9,Senior Associate,85100.65,3.2,25,49,active,2017-03-25
891,EMP-2891,Diego Reyes,diego.reyes@company.com,7,Data Analyst,54553.5,2.12,25,46,on_leave,2017-10-27
892,EMP-2892,Kevin Reyes,kevin.reyes@company.com,2,Marketing Specialist,49258.9,2.92,23,9,on_leave,2020-11-22
893,EMP-2893,Elena Bautista,elena.bautista@company.com,5,Sales Specialist,41525.89,3.72,14,6,active,2022-10-20
894,EMP-2894,Sofia Diaz,sofia.diaz@company.com,1,Junior Developer,32014.94,4.32,2,75,active,2021-03-09
895,EMP-2895,Lucia dela Cruz,lucia.delacruz@company.com,1,Junior Developer,40750.88,4.39,11,46,active,2016-09-29
896,EMP-2896,Sofia Diaz,sofia.diaz@company.com,10,VP,164920.25,3.65,0,76,active,2021-09-11
897,EMP-2897,Diego Flores,diego.flores@company.com,5,Sales Director,87252.21,2.98,18,4,resigned,2019-06-04
898,EMP-2898,Diego Torres,diego.torres@company.com,9,Senior Associate,82191.1,2.45,6,15,resigned,2022-07-03
899,EMP-2899,Ana Castro,ana.castro@company.com,1,Tech Lead,107644.29,4.67,14,9,resigned,2019-06-18
900,EMP-2900,Cedric Villanueva,cedric.villanueva@company.com,6,Operations Manager,74223.6,1.61,9,32,active,2020-04-19
901,EMP-2901,Andrei Diaz,andrei.diaz@company.com,2,Marketing Manager,62730.22,4.32,0,24,active,2015-02-23
902,EMP-2902,Faith Gomez,faith.gomez@company.com,2,Brand Director,112259.27,2.0,28,57,active,2022-12-22
903,EMP-2903,Cedric Diaz,cedric.diaz@company.com,6,Operations Specialist,59415.62,2.26,6,58,active,2017-10-27
904,EMP-2904,Sofia Ortiz,sofia.ortiz@company.com,3,Senior Analyst,71233.94,4.22,17,58,on_leave,2019-08-23
905,EMP-2905,Ana Lim,ana.lim@company.com,2,Brand Director,86494.81,4.83,22,34,active,2018-03-04
906,EMP-2906,Jasmine Ortiz,jasmine.ortiz@company.com,1,Senior Developer,72367.08,2.15,26,40,on_leave,2015-06-13
907,EMP-2907,Jasmine Ramos,jasmine.ramos@company.com,10,C-Suite,335646.33,4.98,15,13,on_leave,2020-05-12
908,EMP-2908,Cedric Torres,cedric.torres@company.com,9,Senior Associate,75665.72,1.0,27,35,resigned,2020-10-30
909,EMP-2909,Carlo Ortiz,carlo.ortiz@company.com,8,Support Associate,18793.22,2.45,10,42,active,2018-10-01
910,EMP-2910,Lucia Torres,lucia.torres@company.com,6,Operations Manager,68869.79,1.59,24,76,active,2022-03-22
911,EMP-2911,Ivan Castro,ivan.castro@company.com,3,CFO,176725.62,3.21,15,63,active,2020-11-29
912,EMP-2912,Diego Diaz,diego.diaz@company.com,9,Legal Manager,114570.14,1.64,21,12,active,2020-09-16
913,EMP-2913,Maria Ortiz,maria.ortiz@company.com,2,Brand Director,96224.74,3.06,0,2,active,2018-12-02
914,EMP-2914,Carmen Rivera,carmen.rivera@company.com,10,SVP,255120.89,2.43,9,64,resigned,2016-11-11
915,EMP-2915,Bianca Bautista,bianca.bautista@company.com,7,Data Science Lead,130979.66,4.75,12,37,active,2023-02-28
916,EMP-2916,Rosa dela Cruz,rosa.delacruz@company.com,10,CEO,424945.67,3.65,5,13,active,2019-11-03
917,EMP-2917,Ana Morales,ana.morales@company.com,10,VP,152719.68,3.16,22,74,resigned,2016-01-25
918,EMP-2918,Jasmine Gomez,jasmine.gomez@company.com,1,Junior Developer,34192.61,3.69,13,3,active,2016-04-03
919,EMP-2919,Rafael Rivera,rafael.rivera@company.com,5,Sales Director,113723.95,2.42,21,55,active,2015-04-03
920,EMP-2920,Juan Morales,juan.morales@company.com,2,Marketing Manager,65389.92,4.24,22,21,active,2017-07-20
921,EMP-2921,Mark Castro,mark.castro@company.com,5,Sales Associate,28147.76,2.24,10,57,active,2015-03-23
922,EMP-2922,Donna Ramos,donna.ramos@company.com,6,Operations Specialist,46501.23,2.63,16,12,resigned,2021-06-11
923,EMP-2923,Nina Diaz,nina.diaz@company.com,5,Sales Director,110545.53,4.05,4,55,resigned,2022-10-14
924,EMP-2924,Andrei Ortiz,andrei.ortiz@company.com,4,HR Director,77337.0,4.27,18,55,active,2019-06-28
925,EMP-2925,Diego Bautista,diego.bautista@company.com,9,Senior Associate,88506.58,1.93,0,72,resigned,2015-05-01
